pheno_id	FieldID	Field	Path	Strata	Sexed	Coding	Coding_meaning	original_type	transformed_type	nsamples	nsamples_T	nsamples_F
22601_53192549	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	builder, building contractor	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	119	84940
22601_41363428	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	database assistant/clerk, computer clerk, data entry clerk/processor, book keeping/accounts machinist	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	183	84876
22601_91212550	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	builder's labourer, building worker	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	109	84950
22601_81492548	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	building site foreman or supervisor	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	103	84956
22601_62322997	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	caretaker, janitor, concierge, warden	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	118	84941
22601_42133407	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	school secretary, clerical assistant, school registry assistant	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	132	84927
22601_23193429	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	day nursery manager or owner	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	100	84959
22601_23133421	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	school inspector, education inspector	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	232	84827
22601_34333162	22601	Job coding	Online follow-up > Work environment > Employment history	Primary	Unisex	497	public relations officer, press officer, information officer	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85059	109	84950
22604_3	22604	Work hours - lumped category	Online follow-up > Work environment > Employment history	Primary	Unisex	494	30 to 40 hours	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	71054	49372	21682
22604_4	22604	Work hours - lumped category	Online follow-up > Work environment > Employment history	Primary	Unisex	494	Over 40 hours	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	71054	35076	35978
22604_2	22604	Work hours - lumped category	Online follow-up > Work environment > Employment history	Primary	Unisex	494	20 to less-than-30 hours	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	71054	14310	56744
22604_1	22604	Work hours - lumped category	Online follow-up > Work environment > Employment history	Primary	Unisex	494	15 to less-than-20 hours	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	71054	9536	61518
22605	22605	Work hours per week - exact value	Online follow-up > Work environment > Employment history	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	31903	NA	NA
22606_0	22606	Workplace very noisy	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85991	65736	20255
22606_2	22606	Workplace very noisy	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85767	16449	69318
22606_1	22606	Workplace very noisy	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85881	48814	37067
22607_0	22607	Workplace very cold	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85822	72883	12939
22607_2	22607	Workplace very cold	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85339	7446	77893
22607_1	22607	Workplace very cold	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85632	40580	45052
22608_0	22608	Workplace very hot	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85772	64947	20825
22608_2	22608	Workplace very hot	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85305	9517	75788
22608_1	22608	Workplace very hot	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85666	49479	36187
22609_0	22609	Workplace very dusty	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85667	77007	8660
22609_1	22609	Workplace very dusty	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85124	29950	55174
22609_2	22609	Workplace very dusty	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	84807	8993	75814
22610_0	22610	Workplace full of chemical or other fumes	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85480	80719	4761
22610_1	22610	Workplace full of chemical or other fumes	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	84282	20693	63589
22610_2	22610	Workplace full of chemical or other fumes	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	83980	5566	78414
22611_1	22611	Workplace had a lot of cigarette smoke from other people smoking	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85277	42641	42636
22611_0	22611	Workplace had a lot of cigarette smoke from other people smoking	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85817	73120	12697
22611_2	22611	Workplace had a lot of cigarette smoke from other people smoking	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	84937	14142	70795
22612_0	22612	Worked with materials containing asbestos	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	81091	79045	2046
22612_2	22612	Worked with materials containing asbestos	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	72450	1196	71254
22612_1	22612	Worked with materials containing asbestos	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	73301	7929	65372
22613_0	22613	Worked with paints, thinners or glues	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85509	82130	3379
22613_1	22613	Worked with paints, thinners or glues	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	84202	13360	70842
22613_2	22613	Worked with paints, thinners or glues	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	83931	3539	80392
22614_0	22614	Worked with pesticides	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85297	84789	508
22614_1	22614	Worked with pesticides	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	83407	3202	80205
22614_2	22614	Worked with pesticides	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	83283	504	82779
22615_0	22615	Workplace had a lot of diesel exhaust	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Rarely/never	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	85507	82977	2530
22615_1	22615	Workplace had a lot of diesel exhaust	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Sometimes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	84510	12336	72174
22615_2	22615	Workplace had a lot of diesel exhaust	Online follow-up > Work environment > Employment history	Primary	Unisex	493	Often	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	84317	3257	81060
22616_0	22616	Breathing problems during period of job	Online follow-up > Work environment > Employment history	Primary	Unisex	7	No	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	84747	1482
22616_1	22616	Breathing problems during period of job	Online follow-up > Work environment > Employment history	Primary	Unisex	7	Yes	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	6281	79948
22617_4123	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Counter clerks	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	3021	83208
22617_1233	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Hairdressing and beauty salon managers and proprietors	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	255	85974
22617_3537	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Financial and accounting technicians	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1442	84787
22617_4112	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Civil Service administrative officers and assistants	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	3892	82337
22617_4215	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Personal assistants and other secretaries	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	5145	81084
22617_6121	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Nursery nurses	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	298	85931
22617_5231	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Motor mechanics, auto engineers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	736	85493
22617_2111	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Chemists	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1025	85204
22617_4213	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	School secretaries	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1181	85048
22617_9111	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Farm workers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	342	85887
22617_2121	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Civil engineers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	877	85352
22617_9149	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Other goods handling and storage occupations n.e.c.	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1212	85017
22617_2122	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Mechanical engineers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1551	84678
22617_4113	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Local government clerical officers and assistants	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	4665	81564
22617_2314	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Secondary education teaching professionals	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	7218	79011
22617_5216	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Pipe fitters	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	208	86021
22617_3211	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Nurses	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	4721	81508
22617_9233	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Cleaners, domestics	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	619	85610
22617_3229	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Therapists n.e.c.	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	817	85412
22617_4111	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Civil Service executive officers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	3280	82949
22617_7111	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Sales and retail assistants	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	4424	81805
22617_4217	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Typists	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	2858	83371
22617_3113	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Engineering technicians	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1002	85227
22617_1132	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Marketing and sales managers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	2096	84133
22617_3217	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Pharmaceutical dispensers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	157	86072
22617_2443	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Probation officers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	215	86014
22617_3111	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Laboratory technicians	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	2479	83750
22617_3539	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Business and related associate professionals n.e.c.	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1857	84372
22617_3562	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Personnel and industrial relations officers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1368	84861
22617_5214	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Metal plate workers, shipwrights, riveters	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	251	85978
22617_3431	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Journalists, newspaper and periodical editors	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	457	85772
22617_7125	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Merchandisers and window dressers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	175	86054
22617_1151	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Financial institution managers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1307	84922
22617_2422	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Management accountants	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	731	85498
22617_1221	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Hotel and accommodation managers	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	380	85849
22617_2132	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Software professionals	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	3295	82934
22617_6122	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Childminders and related occupations	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	845	85384
22617_2451	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Librarians	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	1152	85077
22617_3561	22617	Job SOC coding	Online follow-up > Work environment > Employment history	Derived	Unisex	2	Public service associate professionals	CAT_SINGLE_TO_CAT_MULTIPLE	CAT_MUL_BINARY_VAR	86229	3095	83134
