pheno_id	FieldID	Field	Path	Strata	Sexed	Coding	Coding_meaning	original_type	transformed_type	nsamples	nsamples_T	nsamples_F
6156_100	6156	Manic/hyper symptoms	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	Primary	Unisex	100498	None of the above	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	22586	8164	14422
6156_11	6156	Manic/hyper symptoms	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	Primary	Unisex	100498	I was more active than usual	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	22586	5723	16863
6156_15	6156	Manic/hyper symptoms	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	Primary	Unisex	100498	All of the above	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	22586	2246	20340
6156_14	6156	Manic/hyper symptoms	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health	Primary	Unisex	100498	I was more creative or had more ideas than usual	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	22586	2669	19917
6157_3	6157	Why stopped smoking	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Primary	Unisex	100361	Health precaution	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	83513	52474	31039
6157_100	6157	Why stopped smoking	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Primary	Unisex	100361	None of the above	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	83513	16644	66869
6157_1	6157	Why stopped smoking	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Primary	Unisex	100361	Illness or ill health	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	83513	10073	73440
6157_4	6157	Why stopped smoking	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Primary	Unisex	100361	Financial reasons	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	83513	20796	62717
6157_2	6157	Why stopped smoking	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Primary	Unisex	100361	Doctor's advice	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	83513	6028	77485
6158_3	6158	Why reduced smoking	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Primary	Unisex	100361	Health precaution	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	10706	5075	5631
6158_4	6158	Why reduced smoking	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Primary	Unisex	100361	Financial reasons	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	10706	2917	7789
6158_2	6158	Why reduced smoking	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Primary	Unisex	100361	Doctor's advice	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	10706	1510	9196
6158_100	6158	Why reduced smoking	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Primary	Unisex	100361	None of the above	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	10706	3085	7621
6158_1	6158	Why reduced smoking	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking	Primary	Unisex	100361	Illness or ill health	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	10706	1484	9222
6160_3	6160	Leisure/social activities	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Social support	Primary	Unisex	100328	Religious group	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340099	47971	292128
6160_5	6160	Leisure/social activities	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Social support	Primary	Unisex	100328	Other group activity	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340099	76116	263983
6160_100	6160	Leisure/social activities	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Social support	Primary	Unisex	100328	None of the above	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340099	103416	236683
6160_1	6160	Leisure/social activities	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Social support	Primary	Unisex	100328	Sports club or gym	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340099	102173	237926
6160_2	6160	Leisure/social activities	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Social support	Primary	Unisex	100328	Pub or social club	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340099	93351	246748
6160_4	6160	Leisure/social activities	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Social support	Primary	Unisex	100328	Adult education class	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340099	24201	315898
6162_2	6162	Types of transport used (excluding work)	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100299	Walk	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	339691	167255	172436
6162_3	6162	Types of transport used (excluding work)	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100299	Public transport	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	339691	100695	238996
6162_1	6162	Types of transport used (excluding work)	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100299	Car/motor vehicle	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	339691	272102	67589
6162_4	6162	Types of transport used (excluding work)	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100299	Cycle	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	339691	24155	315536
6162_100	6162	Types of transport used (excluding work)	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100299	None of the above	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	339691	721	338970
6164_4	6164	Types of physical activity in last 4 weeks	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100316	Light DIY (eg: pruning, watering the lawn)	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	339646	177274	162372
6164_1	6164	Types of physical activity in last 4 weeks	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100316	Walking for pleasure (not as a means of transport)	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	339646	244478	95168
6164_2	6164	Types of physical activity in last 4 weeks	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100316	Other exercises (eg: swimming, cycling, keep fit, bowling)	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	339646	164641	175005
6164_100	6164	Types of physical activity in last 4 weeks	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100316	None of the above	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	339646	19931	319715
6164_5	6164	Types of physical activity in last 4 weeks	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100316	Heavy DIY (eg: weeding, lawn mowing, carpentry, digging)	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	339646	149529	190117
6164_3	6164	Types of physical activity in last 4 weeks	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity	Primary	Unisex	100316	Strenuous sports	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	339646	35012	304634
6177_1	6177	Medication for cholesterol, blood pressure or diabetes	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	Primary	Male	100625	Cholesterol lowering medication	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	156776	36365	120411
6177_100	6177	Medication for cholesterol, blood pressure or diabetes	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	Primary	Male	100625	None of the above	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	156776	104363	52413
6177_2	6177	Medication for cholesterol, blood pressure or diabetes	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	Primary	Male	100625	Blood pressure medication	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	156776	39025	117751
6177_3	6177	Medication for cholesterol, blood pressure or diabetes	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	Primary	Male	100625	Insulin	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	156776	2153	154623
6179_2	6179	Mineral and other dietary supplements	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	Primary	Unisex	100630	Glucosamine	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340384	66589	273795
6179_100	6179	Mineral and other dietary supplements	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	Primary	Unisex	100630	None of the above	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340384	193791	146593
6179_1	6179	Mineral and other dietary supplements	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	Primary	Unisex	100630	Fish oil (including cod liver oil)	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340384	107757	232627
6179_3	6179	Mineral and other dietary supplements	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	Primary	Unisex	100630	Calcium	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340384	22349	318035
6179_4	6179	Mineral and other dietary supplements	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	Primary	Unisex	100630	Zinc	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340384	13382	327002
6179_5	6179	Mineral and other dietary supplements	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	Primary	Unisex	100630	Iron	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340384	9941	330443
6179_6	6179	Mineral and other dietary supplements	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication	Primary	Unisex	100630	Selenium	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340384	7918	332466
6348	6348	Duration to complete numeric path (trail #1)	UK Biobank Assessment Centre > Cognitive function > Trail making	Primary	Unisex	1990	NA	INTEGER	CONTINUOUS	6508	NA	NA
6349	6349	Total errors traversing numeric path (trail #1)	UK Biobank Assessment Centre > Cognitive function > Trail making	Primary	Unisex	NA	NA	INTEGER	CAT_ORD	6573	NA	NA
6350	6350	Duration to complete alphanumeric path (trail #2)	UK Biobank Assessment Centre > Cognitive function > Trail making	Primary	Unisex	1990	NA	INTEGER	CONTINUOUS	6371	NA	NA
6351	6351	Total errors traversing alphanumeric path (trail #2)	UK Biobank Assessment Centre > Cognitive function > Trail making	Primary	Unisex	NA	NA	INTEGER	CAT_ORD	6573	NA	NA
6373	6373	Number of puzzles correctly solved	UK Biobank Assessment Centre > Cognitive function > Matrix pattern completion	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	6500	NA	NA
6374	6374	Number of puzzles viewed	UK Biobank Assessment Centre > Cognitive function > Matrix pattern completion	Primary	Unisex	NA	NA	INTEGER	CAT_ORD	6500	NA	NA
12336	12336	Ventricular rate	UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	14578	NA	NA
12338	12338	P duration	UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	14264	NA	NA
12340	12340	QRS duration	UK Biobank Assessment Centre > Physical measures > ECG at rest, 12-lead	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	14576	NA	NA
12673	12673	Heart rate during PWA	UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	13662	NA	NA
12674	12674	Systolic brachial blood pressure during PWA	UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	13564	NA	NA
12675	12675	Diastolic brachial blood pressure during PWA	UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	13564	NA	NA
12676	12676	Peripheral pulse pressure during PWA	UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	13560	NA	NA
12677	12677	Central systolic blood pressure during PWA	UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	13563	NA	NA
12678	12678	Central pulse pressure during PWA	UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	13560	NA	NA
12679	12679	Number of beats in waveform average for PWA	UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	13665	NA	NA
12680	12680	Central augmentation pressure during PWA	UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	13557	NA	NA
12681	12681	Augmentation index for PWA	UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis	Derived	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	13662	NA	NA
12682	12682	Cardiac output during PWA	UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	13334	NA	NA
12683	12683	End systolic pressure during PWA	UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	13510	NA	NA
12684	12684	End systolic pressure index during PWA	UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	13322	NA	NA
12685	12685	Total peripheral resistance during PWA	UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	13510	NA	NA
12686	12686	Stroke volume during PWA	UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	13336	NA	NA
12687	12687	Mean arterial pressure during PWA	UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	13563	NA	NA
12697	12697	Systolic brachial blood pressure	UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	13765	NA	NA
12698	12698	Diastolic brachial blood pressure	UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis	Primary	Unisex	NA	NA	INTEGER	CONTINUOUS	13766	NA	NA
12702	12702	Cardiac index during PWA	UK Biobank Assessment Centre > Imaging > Heart MRI > Pulse wave analysis	Primary	Unisex	NA	NA	CONTINUOUS_MAIN	CONTINUOUS	13161	NA	NA
20003_1140879802	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	amlodipine	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	13881	327015
20003_1141194794	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	bendroflumethiazide	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	19355	321541
20003_1140909674	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	cod liver oil capsule	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	19925	320971
20003_1140864752	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	lansoprazole	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	12160	328736
20003_1140868226	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	aspirin	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	45626	295270
20003_1141146606	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	calcium carbonate+cholecalciferol 1.25g/200iu tablet	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	504	340392
20003_1140871310	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	ibuprofen	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	42452	298444
20003_1140923346	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	co-codamol	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	7987	332909
20003_1141188442	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	glucosamine product	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	23107	317789
20003_1140879616	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	amitriptyline	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	6473	334423
20003_1140870862	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	calcichew forte 2.5g chewable tablet	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	324	340572
20003_1140923852	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	elleste-solo 1mg tablet	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	599	340297
20003_1141164828	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	adcal-d3 1.5g/10micrograms chewable tablet	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	2305	338591
20003_1140879760	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	bisoprolol	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	5095	335801
20003_1140921600	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	citalopram	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	5820	335076
20003_1141152998	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	irbesartan	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	2443	338453
20003_1141180036	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	fybogel orange s/f granules	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	685	340211
20003_1140862772	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	loratadine	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	2475	338421
20003_1140866738	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	atenolol	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	13391	327505
20003_1199	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	food supplement/plant/herbal extract	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	1256	339640
20003_1140876136	20003	Treatment/medication code	UK Biobank Assessment Centre > Verbal interview > Medications	Primary	Unisex	4	beconase 50micrograms nasal spray	CAT_MULTIPLE	CAT_MUL_BINARY_VAR	340896	2306	338590
